Specimen_Number,Collection,Lot_Number,Collector,Ecoregion,County,Location,Site,Land_Category,Island_Size,SoCal_Group,MPA,Latitude,Longitude,Mean_SST,Mean_SST_Sdev,Year,Season,Month,Epoch,Formation,Length_mm,Width_mm,Globosity_WoverL,Aperture_mm,Thickness_mm,Habitat,Depth,BRY,BAR,LMP,TWS,COR,ALG,SCR,BOR_TAP,BOR_STR,BOR_INC,Image_url
547,LACM-M,57-17.5,VeleroIV,Southern California Bight,Los Angeles,LA,Palos Verdes: Point Vincente,Coastal,,Los Angeles,no,33.74,-118.39,16.84203339,1.877503874,1957,Winter,1,Anthropocene,,13.51,7.62,0.56,2.13,0.16,,subtidal,0,0,0,0,0,0,0,0,0,0,
548,LACM-M,57-17.5,VeleroIV,Southern California Bight,Los Angeles,LA,Palos Verdes: Point Vincente,Coastal,,Los Angeles,no,33.74,-118.39,16.84203339,1.877503874,1957,Winter,1,Anthropocene,,13.91,7.86,0.57,2.19,0.21,,subtidal,0,0,0,0,0,0,0,0,0,0,
549,LACM-M,57-17.5,VeleroIV,Southern California Bight,Los Angeles,LA,Palos Verdes: Point Vincente,Coastal,,Los Angeles,no,33.74,-118.39,16.84203339,1.877503874,1957,Winter,1,Anthropocene,,14.24,8.61,0.61,2.58,0.3,,subtidal,0,0,0,0,0,0,0,0,0,0,
550,LACM-M,57-17.5,VeleroIV,Southern California Bight,Los Angeles,LA,Palos Verdes: Point Vincente,Coastal,,Los Angeles,no,33.74,-118.39,16.84203339,1.877503874,1957,Winter,1,Anthropocene,,17.29,9.47,0.55,2.65,0.22,,subtidal,0,0,0,0,0,0,0,0,0,0,
551,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,11.83,6.83,0.58,1.73,0.28,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
552,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,12.14,7.31,0.6,1.95,0.22,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
553,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,16.11,8.69,0.54,2.14,0.41,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
554,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,15.55,8.65,0.56,2.17,0.17,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
555,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,17.48,9.43,0.54,2.53,0.29,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
556,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,19.29,11.16,0.58,2.77,0.46,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
557,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,20.65,11.53,0.56,2.83,0.43,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
558,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,19.89,10.65,0.54,2.94,0.25,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
559,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,19.31,11.31,0.59,3.11,0.36,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
560,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,19.87,11.37,0.57,3.13,0.37,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
561,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,24.39,13.41,0.55,3.32,0.53,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
562,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,22.63,12.22,0.54,3.33,0.23,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
563,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,24.6,13.99,0.57,3.44,0.35,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
564,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,24.42,14.02,0.57,3.54,0.54,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
565,LACM-M,57-92.4,VeleroIV,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.72,-118.35,16.84203339,1.877503874,1957,Spring,4,Anthropocene,,27.04,14.64,0.54,3.63,0.21,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
566,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,14.63,8.72,0.6,1.9,0.44,,,0,0,0,0,0,0,0,0,0,0,
567,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,16.75,9.95,0.59,1.98,0.48,,,0,0,0,0,0,0,0,0,0,0,
568,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,15.79,9.32,0.59,2.14,0.42,,,0,0,0,0,0,0,0,0,0,0,
569,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,17.12,9.78,0.57,2.21,0.39,,,0,0,0,0,0,0,0,0,0,0,
570,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,19.39,11.38,0.59,2.33,0.39,,,0,0,0,0,0,0,0,0,0,0,
571,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,18.73,10.65,0.57,2.47,0.37,,,0,0,0,0,0,0,0,0,0,0,
572,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,18.92,11.02,0.58,2.52,0.39,,,0,0,0,0,0,0,0,0,0,0,
573,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,18.78,10.91,0.58,2.7,0.41,,,0,0,0,0,0,0,0,0,0,0,
574,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,19.13,11.57,0.61,2.71,0.47,,,0,0,0,0,0,0,0,0,0,0,
575,LACM-M,105150,Rogers,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,16.84203339,1.877503874,1957,Summer,8,Anthropocene,,20.33,11.94,0.59,2.94,0.47,,,0,0,0,0,0,0,0,0,0,0,
588,LACM-M,66336,Crow,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,17.50989906,1.581642505,1958,Winter,1,Anthropocene,,12.65,7.35,0.58,1.76,0.27,,,0,0,0,0,0,0,0,0,0,0,
589,LACM-M,66336,Crow,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,17.50989906,1.581642505,1958,Winter,1,Anthropocene,,13.63,7.87,0.58,1.86,0.31,,,0,0,0,0,0,0,0,0,0,0,
590,LACM-M,66336,Crow,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,17.50989906,1.581642505,1958,Winter,1,Anthropocene,,18.01,10.94,0.61,2.39,0.43,,,0,0,0,0,0,0,1,0,0,0,
591,LACM-M,66336,Crow,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,17.50989906,1.581642505,1958,Winter,1,Anthropocene,,17.94,10.67,0.6,2.53,0.44,,,0,1,0,0,1,1,0,0,0,0,
592,LACM-M,66336,Crow,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,17.50989906,1.581642505,1958,Winter,1,Anthropocene,,19.69,11.81,0.6,2.7,0.64,,,0,0,0,0,0,0,0,0,0,0,
593,LACM-M,66336,Crow,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.67,-118.25,17.50989906,1.581642505,1958,Winter,1,Anthropocene,,23.02,14.13,0.61,2.77,0.64,,,0,0,0,0,0,1,1,0,0,0,
576,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,11.65,6.78,0.58,1.61,0.26,,subtidal,0,0,0,0,0,0,0,0,0,0,
577,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,12.72,7.72,0.61,1.79,0.25,,subtidal,0,0,0,0,0,0,0,0,0,0,
578,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,15.62,8.8,0.56,1.95,0.34,,subtidal,0,0,0,0,0,0,0,0,0,0,
579,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,16.55,9.44,0.57,2.2,0.31,,subtidal,0,0,0,0,0,0,0,0,0,0,
580,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,15.21,8.95,0.59,2.29,0.32,,subtidal,0,0,0,0,0,0,0,0,0,0,
581,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,16.57,9.74,0.59,2.55,0.3,,subtidal,0,0,0,0,0,0,0,0,0,0,
582,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,18.4,10.69,0.58,2.65,0.38,,subtidal,0,0,0,0,0,0,0,0,0,0,
583,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,19.39,11.39,0.59,2.66,0.44,,subtidal,0,0,0,0,0,0,0,0,0,0,
584,LACM-M,58-2.3,McIntyre,Southern California Bight,Los Angeles,LA,Palos Verdes: South of,Open,,Los Angeles,no,33.73,-118.4,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,21.06,12.09,0.57,2.85,0.38,,subtidal,0,0,0,0,0,0,0,0,0,0,
2750,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,18.47,11.65,0.63,2.5,0.65,,subtidal,0,0,0,0,0,0,0,0,0,0,
2751,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,22.09,13,0.59,2.78,0.68,,subtidal,0,0,0,0,0,0,0,0,0,0,
2752,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,22.66,14.02,0.62,2.83,0.9,,subtidal,0,0,0,0,0,0,0,0,0,0,
2753,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,19.03,11.82,0.62,2.85,0.46,,subtidal,0,0,0,0,0,0,0,0,0,0,
2754,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,21.81,12.89,0.59,2.87,0.49,,subtidal,0,0,0,0,0,0,0,0,0,0,
2755,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,23.7,13.88,0.59,3.1,0.57,,subtidal,0,0,0,0,0,0,0,0,0,0,
2756,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,24.19,14.4,0.6,3.13,0.48,,subtidal,0,0,0,0,0,0,0,0,0,0,
2757,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,30.79,17.32,0.56,3.19,0.71,,subtidal,1,0,0,0,0,0,0,0,0,0,
2758,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,25.56,13.82,0.54,3.69,0.6,,subtidal,0,0,0,0,0,0,0,0,0,0,
2759,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,32.82,18.23,0.56,3.73,0.64,,subtidal,0,0,0,0,0,0,0,0,0,0,
2760,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,37.85,20.78,0.55,3.78,1.04,,subtidal,0,0,0,0,0,0,0,0,0,0,
2761,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,28.96,16.36,0.57,3.8,0.41,,subtidal,0,0,0,0,0,0,0,0,0,0,
2762,SBNHM,126981,Baxter,Southern California Bight,Los Angeles,LA,Santa Monica Bay,Coastal,,Los Angeles,no,33.86,-118.48,17.50989906,1.581642505,1958,Spring,4,Anthropocene,,37.56,21.52,0.57,4.87,1.21,,subtidal,0,0,0,0,0,0,1,0,0,0,
585,LACM-M,58-82.5,VeleroIV,Southern California Bight,Los Angeles,LA,Los Angeles: Harbor Light,Coastal,,Los Angeles,no,33.68,-118.26,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,21.83,12.66,0.58,2.87,0.51,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
586,LACM-M,58-82.5,VeleroIV,Southern California Bight,Los Angeles,LA,Los Angeles: Harbor Light,Coastal,,Los Angeles,no,33.68,-118.26,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,22.55,12.96,0.58,3.25,0.58,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
587,LACM-M,58-82.5,VeleroIV,Southern California Bight,Los Angeles,LA,Los Angeles: Harbor Light,Coastal,,Los Angeles,no,33.68,-118.26,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,24.78,15.37,0.62,3.6,0.73,sand,subtidal,0,0,0,0,0,0,0,0,0,0,
2763,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,32.37,18.24,0.56,3.19,1.26,,subtidal,0,0,0,0,0,0,0,0,0,0,
2764,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,31.47,18.21,0.58,3.36,0.81,,subtidal,0,0,0,0,0,0,0,0,0,0,
2765,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,34.75,19.42,0.56,3.36,0.89,,subtidal,0,0,0,0,0,0,0,0,0,0,
2766,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,31.14,17.98,0.58,3.53,1.07,,subtidal,0,0,0,0,0,0,0,0,0,0,
2767,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,30.82,18.37,0.6,3.63,0.78,,subtidal,0,0,0,0,0,0,0,0,0,0,
2768,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,33.16,19.35,0.58,3.74,0.73,,subtidal,0,0,0,0,0,0,0,0,0,0,
2769,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,33.82,18.63,0.55,3.84,1.14,,subtidal,0,0,0,0,0,0,0,0,0,0,
2770,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,33.67,19.82,0.59,3.86,1.36,,subtidal,0,0,0,0,0,0,0,0,0,0,
2771,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,32.02,18.93,0.59,3.91,0.81,,subtidal,0,0,0,0,0,0,0,0,0,0,
2772,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,33.29,18.91,0.57,3.92,0.77,,subtidal,0,0,0,0,0,0,0,0,0,0,
2773,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,34.47,19.82,0.58,3.95,1.17,,subtidal,0,0,0,0,0,0,0,0,0,0,
2774,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,33.83,20.52,0.61,4.22,1.22,,subtidal,0,0,0,0,0,0,0,0,0,0,
2775,SBNHM,98176,Baxter,Southern California Bight,Los Angeles,LA,Redondo Beach,Coastal,,Los Angeles,no,33.85,-118.4,17.50989906,1.581642505,1958,Spring,5,Anthropocene,,31.37,19.03,0.61,4.33,0.88,,subtidal,0,0,0,0,0,0,0,0,0,0,
28,CAS,205081,Barber,Northern California,San Luis Obispo,MB,Morro Bay,Coastal,,,no,35.34,-120.83,15.82016516,1.361919374,1959,Summer,8,Anthropocene,,28.19,16.51,0.59,3.81,0.76,rocky reef or intertidal,,0,0,0,0,0,0,0,0,0,0,
29,CAS,205081,Barber,Northern California,San Luis Obispo,MB,Morro Bay,Coastal,,,no,35.34,-120.83,15.82016516,1.361919374,1959,Summer,8,Anthropocene,,36.58,21.84,0.6,4.06,1.02,rocky reef or intertidal,,0,0,0,0,0,0,0,0,0,0,
30,CAS,205081,Barber,Northern California,San Luis Obispo,MB,Morro Bay,Coastal,,,no,35.34,-120.83,15.82016516,1.361919374,1959,Summer,8,Anthropocene,,39.12,20.83,0.53,4.32,1.02,rocky reef or intertidal,,0,0,0,0,0,0,0,0,0,0,
2776,SBNHM,8852,King,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.7,-118.3,16.39862132,1.580005745,1960,Spring,5,Anthropocene,,10.47,5.89,0.56,1.23,0.24,,,0,0,0,0,0,0,0,0,0,0,
2777,SBNHM,8852,King,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.7,-118.3,16.39862132,1.580005745,1960,Spring,5,Anthropocene,,13.33,8.22,0.62,1.27,0.43,,,0,0,0,0,0,0,0,0,0,0,
2778,SBNHM,8852,King,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.7,-118.3,16.39862132,1.580005745,1960,Spring,5,Anthropocene,,14.91,9.79,0.66,1.9,0.65,,,0,0,0,0,0,0,0,0,0,0,
2779,SBNHM,8852,King,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.7,-118.3,16.39862132,1.580005745,1960,Spring,5,Anthropocene,,18.64,10.97,0.59,2.39,0.65,,,0,0,0,0,0,0,0,0,0,0,
2780,SBNHM,8852,King,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.7,-118.3,16.39862132,1.580005745,1960,Spring,5,Anthropocene,,31.68,17.6,0.56,3.08,1.25,,,0,0,0,0,0,0,0,0,0,0,
2781,SBNHM,8852,King,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.7,-118.3,16.39862132,1.580005745,1960,Spring,5,Anthropocene,,22.16,12.73,0.57,3.11,0.46,,,0,0,0,0,0,0,0,0,0,0,
31,CAS,217548,McClure,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.71,-118.29,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,18.29,9.66,0.53,2.22,0.46,,,0,0,0,0,0,0,0,0,0,0,
32,CAS,217548,McClure,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.71,-118.29,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,25.8,14.08,0.55,3.12,0.75,,,0,0,0,0,0,0,0,0,0,0,
33,CAS,217548,McClure,Southern California Bight,Los Angeles,LA,Point Fermin,Coastal,,Los Angeles,no,33.71,-118.29,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,28.04,15.86,0.57,3.27,0.49,,,0,0,0,0,0,0,0,0,0,0,
594,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,10.48,6.15,0.59,1.17,0.14,,,0,0,0,0,0,0,0,0,0,0,
595,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,10.13,5.63,0.56,1.17,0.29,,,0,0,0,0,0,0,0,0,0,0,
596,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,13.24,7.51,0.57,1.66,0.3,,,0,0,0,0,0,0,0,0,0,0,
597,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,12.07,7.13,0.59,1.69,0.23,,,0,0,0,0,0,0,1,0,0,0,
598,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,15.08,8.39,0.56,1.82,0.45,,,0,0,0,0,0,0,0,0,0,0,
599,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,14.63,8.75,0.6,1.88,0.32,,,0,0,0,1,0,0,0,0,0,0,
600,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,14.88,8.81,0.59,1.97,0.63,,,0,0,0,0,0,0,0,0,0,0,
601,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,16.54,9.58,0.58,2,0.48,,,0,0,0,0,0,0,0,0,0,0,
602,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,15.78,9.01,0.57,2.03,0.42,,,0,0,0,0,0,0,1,0,0,0,
603,LACM-M,60-13.5,Oringer,Southern California Bight,Los Angeles,LA,Palos Verdes: Lunada Bay,Coastal,,Los Angeles,no,33.77,-118.43,16.39862132,1.580005745,1960,Summer,7,Anthropocene,,15.26,8.79,0.58,2.05,0.38,,,0,0,0,0,1,0,1,0,0,0,
