"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url"
169,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,9.65,5.59,7.34,0.58,1.78,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
170,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,9.4,5.33,7.08,0.57,1.78,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
171,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,13.21,7.11,9.69,0.54,2.03,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
172,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,13.72,7.87,10.39,0.57,2.03,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
173,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,13.21,6.86,9.52,0.52,2.29,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
174,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,16.26,9.65,12.53,0.59,2.54,0.25,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
175,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,15.49,8.64,11.57,0.56,2.54,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
176,"CAS","217505","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,15.49,8.89,11.73,0.57,2.79,0.51,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
138,"CAS","217509","Smith","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,"33.71","-118.22","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,12.19,6.6,8.97,0.54,1.52,0.25,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
139,"CAS","217509","Smith","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,"33.71","-118.22","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,10.16,5.59,7.54,0.55,1.52,0.25,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
140,"CAS","217509","Smith","Southern California Bight","Los Angeles","Coastal","LA","Long Beach: South of ","Los Angeles",NA,"33.71","-118.22","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,23.62,13.46,17.83,0.57,2.79,0.51,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
106,"CAS","217510","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.45","-118.48","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,14.48,8.38,11.02,0.58,2.03,0.51,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
107,"CAS","217510","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.45","-118.48","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,15.49,9.65,12.23,0.62,2.29,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
108,"CAS","217510","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.45","-118.48","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,16.26,9.65,12.53,0.59,2.54,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
92,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.38","-118.52","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,10.16,5.33,7.36,0.53,1.52,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
93,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.38","-118.52","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,11.94,6.35,8.71,0.53,1.78,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
94,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.38","-118.52","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,12.19,6.6,8.97,0.54,1.78,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
95,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.38","-118.52","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,11.18,6.6,8.59,0.59,1.78,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
96,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.38","-118.52","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,11.94,6.1,8.53,0.51,2.29,0.25,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
97,"CAS","217511","Smith","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Blue Cavern Point","CAT","Large","33.38","-118.52","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,27.69,15.24,20.54,0.55,3.81,0.76,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
144,"CAS","217513","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,16.76,9.14,12.38,0.55,2.29,0.51,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
145,"CAS","217513","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,21.59,12.19,16.22,0.57,2.79,0.51,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
146,"CAS","217513","Smith","Southern California Bight","Baja California","Off Shore","SBC","Baja California: Off of Bahia Tortugas",NA,NA,"26.43","-117.25","Holocene",NA,1900,1901,NA,NA,18.80197207,1.692779385,22.86,13.72,17.71,0.6,3.56,0.51,"sand","deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925208986,NA,"no",NA
133,"CAS","217514","Smith","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,"33.73","-118.26","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,19.3,11.18,14.69,0.58,2.29,0.25,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036547098,0.036547098,"no",NA
134,"CAS","217514","Smith","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,"33.73","-118.26","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,18.54,10.41,13.89,0.56,2.54,0.25,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036547098,0.036547098,"no",NA
135,"CAS","217514","Smith","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,"33.73","-118.26","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,19.56,11.43,14.95,0.58,2.79,0.25,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036547098,0.036547098,"no",NA
136,"CAS","217514","Smith","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,"33.73","-118.26","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,21.34,13.46,16.95,0.63,3.05,0.51,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036547098,0.036547098,"no",NA
137,"CAS","217514","Smith","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,"33.73","-118.26","Holocene",NA,1900,1901,NA,NA,16.00703629,1.659065137,29.97,15.49,21.55,0.52,3.3,0.51,"algae forest","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036547098,0.036547098,"no",NA
239,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,8.55,5.53,6.88,0.65,0.93,0.4,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
240,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,9.77,6.07,7.7,0.62,1.27,0.37,NA,"deep",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
241,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,12.02,7.18,9.29,0.6,1.62,0.24,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
242,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,13.45,8.48,10.68,0.63,1.83,0.4,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
243,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,18.18,10.17,13.6,0.56,2.3,2.49,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
244,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,17.13,10.7,13.54,0.63,2.35,0.31,NA,"deep",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
245,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,18.44,10.7,14.05,0.58,2.64,0.38,NA,"deep",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
246,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,22.42,13.36,17.31,0.6,2.71,0.65,NA,"deep",1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
247,"CAS","217523","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Long Point","CAT","Large","33.41","-118.37","Holocene",NA,1930,1930,NA,NA,16.27356927,1.61852401,23.13,12.63,17.09,0.55,3,0.63,NA,"deep",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
260,"CAS","217524","Zaca","Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,"28.12","-115.16","Holocene",NA,1930,1932,NA,NA,17.53774619,1.557173058,13.77,7.05,9.85,0.51,1.4,0.54,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
261,"CAS","217524","Zaca","Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,"28.12","-115.16","Holocene",NA,1930,1932,NA,NA,17.53774619,1.557173058,17.45,9.42,12.82,0.54,1.88,0.64,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
262,"CAS","217524","Zaca","Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,"28.12","-115.16","Holocene",NA,1930,1932,NA,NA,17.53774619,1.557173058,18.9,10.8,14.29,0.57,2.02,0.85,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
263,"CAS","217524","Zaca","Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,"28.12","-115.16","Holocene",NA,1930,1932,NA,NA,17.53774619,1.557173058,19.59,10.38,14.26,0.53,2.08,0.35,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
264,"CAS","217524","Zaca","Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,"28.12","-115.16","Holocene",NA,1930,1932,NA,NA,17.53774619,1.557173058,24.68,13.15,18.02,0.53,2.54,0.68,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
251,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,15.76,9.24,12.07,0.59,2.17,0.32,NA,"subtidal",0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
252,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,18.91,11,14.42,0.58,2.45,0.21,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
253,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,24.45,13.77,18.35,0.56,2.68,0.23,NA,"subtidal",0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
254,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,21.21,12.6,16.35,0.59,2.77,0.41,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
255,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,26.19,14.19,19.28,0.54,3.09,0.44,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
256,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,28.48,16.29,21.54,0.57,3.37,0.61,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
257,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,21.92,12.6,16.62,0.58,3.42,0.47,NA,"subtidal",1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
258,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,25.34,15.08,19.55,0.6,3.44,0.56,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
259,"CAS","217525","Strong","Southern California Bight","Baja California","Off Shore","NBC","Isla San Martin",NA,NA,"30.49","-116.1","Holocene",NA,1930,1932,NA,NA,16.62390121,1.538347456,29.73,16.92,22.43,0.57,4.22,0.71,NA,"subtidal",1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.517509937,NA,"no",NA
88,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,"36.6","-121.87","Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,17.76,10,13.33,0.56,2.2,0.3,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA
89,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,"36.6","-121.87","Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,22.22,12.51,16.67,0.56,2.59,0.48,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA
90,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,"36.6","-121.87","Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,23.8,13.93,18.21,0.59,3.02,0.53,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA
91,"CAS","217526",NA,"Northern California","Monterey","Coastal","MO","Monterey: Del Monte",NA,NA,"36.6","-121.87","Holocene",NA,1890,1892,NA,NA,13.14194695,1.553187525,23.56,13.91,18.1,0.59,3.26,0.54,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.660550117,3.660550117,"no",NA
177,"CAS","217528","Smith","Southern California Bight","San Diego","Coastal","SD","South Point Loma","San Diego",NA,"32.62","-117.25","Holocene",NA,1900,1901,"Summer",7,16.31952929,1.697320698,24.27,13.57,18.15,0.56,3.18,0.41,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898380995,0.898380995,"no",NA
178,"CAS","217528","Smith","Southern California Bight","San Diego","Coastal","SD","South Point Loma","San Diego",NA,"32.62","-117.25","Holocene",NA,1900,1901,"Summer",7,16.31952929,1.697320698,22.83,13.07,17.27,0.57,3.26,0.31,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898380995,0.898380995,"no",NA
179,"CAS","217528","Smith","Southern California Bight","San Diego","Coastal","SD","South Point Loma","San Diego",NA,"32.62","-117.25","Holocene",NA,1900,1901,"Summer",7,16.31952929,1.697320698,22.22,13.2,17.13,0.59,3.38,0.34,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898380995,0.898380995,"no",NA
180,"CAS","217528","Smith","Southern California Bight","San Diego","Coastal","SD","South Point Loma","San Diego",NA,"32.62","-117.25","Holocene",NA,1900,1901,"Summer",7,16.31952929,1.697320698,24.79,14.54,18.99,0.59,3.59,0.56,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898380995,0.898380995,"no",NA
181,"CAS","217528","Smith","Southern California Bight","San Diego","Coastal","SD","South Point Loma","San Diego",NA,"32.62","-117.25","Holocene",NA,1900,1901,"Summer",7,16.31952929,1.697320698,29.87,17.58,22.92,0.59,3.61,0.59,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898380995,0.898380995,"no",NA
182,"CAS","217528","Smith","Southern California Bight","San Diego","Coastal","SD","South Point Loma","San Diego",NA,"32.62","-117.25","Holocene",NA,1900,1901,"Summer",7,16.31952929,1.697320698,25.25,15.12,19.54,0.6,4.19,0.36,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898380995,0.898380995,"no",NA
98,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large","33.42","-118.51","Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,17.64,9.96,13.25,0.57,2.12,0.39,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
99,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large","33.42","-118.51","Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,23.3,12.84,17.3,0.55,3.05,0.48,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
100,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large","33.42","-118.51","Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,27.4,15.85,20.84,0.58,3.19,0.77,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
101,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large","33.42","-118.51","Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,28.22,15.01,20.58,0.53,3.33,0.6,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
102,"CAS","217529","Han","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large","33.42","-118.51","Holocene",NA,1900,1901,"Spring",5,16.00703629,1.659065137,30.5,16.76,22.61,0.55,3.51,0.46,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"no",NA
271,"CAS","217530","Clarke","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.34","-120.83","Holocene",NA,1930,1938,NA,NA,15.09150664,1.624193165,13.21,7.37,9.87,0.56,1.52,0.25,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97867012,6.97867012,"no",NA
272,"CAS","217530","Clarke","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.34","-120.83","Holocene",NA,1930,1938,NA,NA,15.09150664,1.624193165,15.75,8.89,11.83,0.57,2.03,0.25,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97867012,6.97867012,"no",NA
273,"CAS","217530","Clarke","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.34","-120.83","Holocene",NA,1930,1938,NA,NA,15.09150664,1.624193165,14.22,8.13,10.75,0.57,2.03,0.25,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97867012,6.97867012,"no",NA
274,"CAS","217530","Clarke","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.34","-120.83","Holocene",NA,1930,1938,NA,NA,15.09150664,1.624193165,15.75,8.89,11.83,0.57,2.03,0.76,NA,"intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97867012,6.97867012,"no",NA
